user,text,retweeted_status
VISHALG14550033,RT @VISHALG14550033: @flipkartsupport #Flipkart #FlipkartAtYourService It is showing on order page that order will be delivered today but w…,False
VISHALG14550033,@flipkartsupport #Flipkart #FlipkartAtYourService It is showing on order page that order will be delivered today bu… https://t.co/FiFS1KRSL3,False
Legacycorp,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
bsindia,The Karnataka High Court has set aside an order of the I-T Department that called upon Flipkart Internet to withhol… https://t.co/KIp44AkrdC,False
kamblesandeep12,"RT @HarishYerane: विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून नक्की…",False
Ajit2104,"@Flipkart #flipkart disappointed by your service, i order shoes from your site which came with poor packaging, it w… https://t.co/hyh5xYNkr8",False
indiablooms,Flipkart launches a new brand film 'MSMEs - Taking India Forward' as a tribute to the sellers on the World MSME Day… https://t.co/EyXGLiPBJL,False
techfuldroid,"Realme Tech Life Watch R100 is going on sale today on @Flipkart
 #RealmeTechLifeWatchR100
#StayInTouchOnTheGo… https://t.co/aYMAMP4N4h",False
Dev8765Dev,"@Flipkart NO #Flipkart  
Not interested to spend my money at Flipkart platform which hires people from #Bollwyood a… https://t.co/4hIR4RRLz5",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/BfQKCBbpr4,False
pritam721,"@flipkartsupport @consaff @consumerforum_ #FlipkartIssue
3. Customer Care reps disconnect calls in between conversa… https://t.co/WygdaGmwP2",False
FoodmfgUK,RT @ExGllam: #gllamex #gllamexeverydaysnacks #gllamexnamkin #gllamexnamkeen #gllamexsnacks #gllamexgroup #gllam-ex #glamex #gllameximages #…,False
meSantoshChavan,"RT @HarishYerane: विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून नक्की…",False
Archanagsanap2,"RT @HarishYerane: विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून नक्की…",False
HarishYerane,"विविध वाचनीय लेखांचा हा लेखसंग्रह लवकरच #Amazon #Flipkart या ऑनलाईन प्लॅटफॉर्म वर उपलब्ध होणार आहे..

कृपया मागवून… https://t.co/5ggdUXyJ63",False
VinaPandey82,"#Flipkart , no response from flipkart",False
ExGllam,#gllamex #gllamexeverydaysnacks #gllamexnamkin #gllamexnamkeen #gllamexsnacks #gllamexgroup #gllam-ex #glamex… https://t.co/HpcXwX3lKL,False
MrVicky64785926,"@flipkartsupport @_Kalyan_K @Flipkart Poor #Flipkart update my another order, yesterday delivery date still it's no… https://t.co/KBnLuR6ZET",False
shabbir__52,Why don't I have option to cancel my order? Your team can't deliver my product since 20 days. And now I can't even… https://t.co/4eiFW2l4yI,False
tinku442,"Hello sir,.maine ek earphone order kiya tha...uska dilevery date 23 tha..fir usko 24 kr diya ..aaj 28 ha ..kb tk mi… https://t.co/m1WlVVLXjR",False
_anandayer_,@flipkartsupport #Flipkart,False
shashikumarj,"#Flipkart I haven't hear anything from you guys
This is very unprofessional service, I never expected this.
Let me… https://t.co/mgD3MarNhP",False
AnjiliSingh7,"#Flipkart This is very disgusting. Never expected this from Flipkart. 
Ordered 258 GB SSD, but received empty box.… https://t.co/mKPAZ4oLis",False
_anandayer_,@flipkartsupport #Flipkart  i have not recieved any mail from your end requesting for any details,False
BGRHindi,"108MP कैमरा और 67W फास्ट चार्जिंग वाले #xiaomi11i5g की खरीद पर जबरदस्त ऑफर

#Flipkart 

https://t.co/GW9mbEkGaG",False
mandab25154511,"RT @lakshyak16: @flipkartsupport @Flipkart Not Yet Recived Any help From Your side .... No call no msg , what kind of service You are Provi…",False
RishithaMagesh,"RT @lakshyak16: @flipkartsupport @Flipkart Not Yet Recived Any help From Your side .... No call no msg , what kind of service You are Provi…",False
AkashINDIA007,#Flipkart #Flipkart_customerService https://t.co/rkpfwu2KiP,False
amandeep14,"RT @GiftKyaDe: Thank you so much for amazing review! 😇

We'd love to continue providing great service to awesome customers like you.🥳🥳

Tha…",False
KoyalkarOm,"RT @lakshyak16: @flipkartsupport @Flipkart Not Yet Recived Any help From Your side .... No call no msg , what kind of service You are Provi…",False
ssaurabh0406,"RT @lakshyak16: @flipkartsupport @Flipkart Not Yet Recived Any help From Your side .... No call no msg , what kind of service You are Provi…",False
Yt571597Tube,"RT @lakshyak16: @flipkartsupport @Flipkart Not Yet Recived Any help From Your side .... No call no msg , what kind of service You are Provi…",False
lakshyak16,"@flipkartsupport @Flipkart Not Yet Recived Any help From Your side .... No call no msg , what kind of service You a… https://t.co/4EOXJmqHJp",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/HJuta152um,False
MoorthyVanditha,@flipkartsupport I have not received any call from Flipkart yet and I have been calling them for more than 6days an… https://t.co/7heVU6oflo,False
indianwhale,"Disruptors getting disrupted.

#Ecommerce #Nike #Flipkart #Amazon https://t.co/uy0jiXsxKn",False
bimal_goenka2,#Flipkart pathetic support ..tried reaching out several times to unblock the account and they give a date and hang up.,False
BR_8_Reddy,"RT @BR_8_Reddy: The worst experience with #Flipkart  refund ,No Proper customer service
It's been 10 days not got my refund amount and they…",False
BR_8_Reddy,"The worst experience with #Flipkart  refund ,No Proper customer service
It's been 10 days not got my refund amount… https://t.co/ggfix0stlZ",False
_anandayer_,Is it just me who is having such a poor response and ownership towards a issue that has been informed to #Flipkart… https://t.co/YPRYh6TyVc,False
upendrapradhan4,@flipkartsupport you're saying that hold call and wait.after that nothing is happening and call are getting disconn… https://t.co/SkuYF2jMxD,False
ImRo30,"@Flipkart  My issue is not resolved yet , and in app showing issue is resolved, I didnt have received any mail afte… https://t.co/Jse9Xxbs0x",False
ShortReview4,( Only 699 ₹ ) Football Indoor Floating Hoverball Soccer. Want More Details Click Here =&gt; https://t.co/oJ5A81BuXu… https://t.co/8a55huxpGx,False
nikhil_gupta55,"Flipkart is hiring for fultime and internship by Grid 4.0 
Do register here,
And participate in hiring challenge… https://t.co/nEzGiD5OdE",False
anilmamidi043,I ordered 11 items at Flipkart Grocery I only received 5 items 6 items were missed 1 item was refunded The remainin… https://t.co/UZEHaCpm2m,False
ram50350173,"RT @ONPASSIVE: Which ones do you prefer, and what makes them the better option? Pick your favorites and share your answers in the comments!…",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/JTF5mjAvWG,False
jeggusays,Booked #nothingphone1 from #Flipkart yesterday using an invite😍,False
BanSingleUse,"RT @sustainme_in: Shop #sustainmetshirt 🛒
https://t.co/vthSvMhLwF

#sustainme #BlackOwned #BlackOwnedBusiness #Tamil #TamilNadu #plasticpol…",False
econotw,"RT @sustainme_in: Shop #sustainmetshirt 🛒
https://t.co/vthSvMhLwF

#sustainme #BlackOwned #BlackOwnedBusiness #Tamil #TamilNadu #plasticpol…",False
WeTamilans,"RT @sustainme_in: Shop #sustainmetshirt 🛒
https://t.co/vthSvMhLwF

#sustainme #BlackOwned #BlackOwnedBusiness #Tamil #TamilNadu #plasticpol…",False
sustainme_in,"Shop #sustainmetshirt 🛒
https://t.co/vthSvMhLwF

#sustainme #BlackOwned #BlackOwnedBusiness #Tamil #TamilNadu… https://t.co/o9MAASHRq5",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/vphBXLvOvm,False
AyushSh06595670,"They are in sleeping mode.. answered me like anything. What i said, what they reply.. when i correct them, again in… https://t.co/DoxHUTFX6E",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/qVR1FgRijE,False
Shikhin12,"RT @Ashutoshindia7: #RETWEEET
Please Don't Do shoping from
#Flipkart for some days because many customers are Complaining about it's Produc…",False
iamsaikrishna37,"Flipkart,
You're not unblocking my flipkart account from last year may 2021. This is humble request to unblock my f… https://t.co/f10oNuZZAa",False
vinaysah96,@flipkartsupport @Flipkart the product is showing as delivered but haven’t received the product. I have been try to… https://t.co/6MIC92We6X,False
indiacom,"It has 8 mp rear camera and 5 mp front camera, AI is supported with the camera, and 3-Card Slot. #RealmeC30 #Realme… https://t.co/2e9zxKXZvG",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/SNg7a9Uwy4,False
MuttinHrithik,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/h0C93lruEq",False
zabardastdeals,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/1JEmo8yzx0",False
Technoraymal,#nothingphone1 #Flipkart https://t.co/twWFePGsmE,False
VmahammadRafi4,"RT @TechFactsRafee: #realmeC30 is now available on #Flipkart 
#realme https://t.co/Vm6x778JKi",False
IMaheshkumar6,"RT @TechFactsRafee: #realmeC30 is now available on #Flipkart 
#realme https://t.co/Vm6x778JKi",False
sudo_ankan,"#Flipkart people affected my mental health very badly, and I mean when I say it. They kept lying to me. They had th… https://t.co/yhFl8vIwtt",False
sudo_ankan,I had talked to #Flipkart executives for over 8-9hrs and they were faking assurance every time. I had my semesters… https://t.co/ykdN0t7e7e,False
ghostxxhead,"@nothing attention!!!
@Flipkart fraudkart....selling pre-order pass for INR 99,999/- i.e $1274 USD. What the hell.… https://t.co/GOwWJ3oely",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/iOCvXbI7ma,False
pandeyai,RT @Surbhi08562761: #FlipkartAtYourService #Flipkart no response.. despite of sharing the order id..👎👎,False
pandeyai,RT @Surbhi08562761: What the hell is happening #Flipkart no response.. delivering faulty iPhone.. highly disappointed nobody is looking int…,False
tinku442,Hello ...mene ek earphone order kiya tha..uska dilevery date 23 ko tha ..uska ke bad 24 hua ...uske abhi tk mere or… https://t.co/uHWuddS8mI,False
RoopaSah,"RT @RoopaSah: #Flipkart #apple airpods pro. Filed complaint @received date, these guys sent one technician after almost 15-20 days, then he…",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Fire-Boltt… https://t.co/vKFJDTrYiT",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟50% Off : D… https://t.co/YTzGPhK5t9",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟boAt Rocker… https://t.co/MAOr0bg3c9",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Back : Salt… https://t.co/ecT1ecHY8x",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Lenovo V15… https://t.co/WkRxWWpBLP",False
designsmaker04,"**FREE** 
Background Removal Services

#image #background #removal #photoshop #photoediting #amazon #flipkart… https://t.co/XPBvH4ouxH",False
PC_Reds,"RT @muditchhabra15: #flipkart Order ID - OD224938979563542000
Fake order was placed on 14 may 2022 at 6:52pm, via flipkart pay later &amp; is d…",False
ShortReview4,( Only 699 ₹ ) Football Indoor Floating Hoverball Soccer. Want More Details Click Here =&gt; https://t.co/oJ5A81BuXu… https://t.co/sffPANFddk,False
gauravh1,RT @TrvlGeek: Bought the Pre Order Pass from #Flipkart for my (first device from) @nothing #Phone1. I really hope that @getpeid will make t…,False
TrvlGeek,Bought the Pre Order Pass from #Flipkart for my (first device from) @nothing #Phone1. I really hope that @getpeid w… https://t.co/ZQg2pTzAuu,False
aadarsh82802408,"Pathetic Customer Service of Flipkart Customer care #Flipkart ,trying to connect with then they are only putting th… https://t.co/qR0H5kQDRb",False
NeoIshtar,Dear #flipkart @_Kalyan_K I hope you people do have a lil customer centricity left. No one still addressed my #COMPLAINT.,False
fm036883,"Turn your waste amazon ad spend into opportunity...

#amazon #opportunity #amazon #amazonprime #amazondeals #kindle… https://t.co/Ez9zJ2J1OS",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Myntra Loot… https://t.co/S4l0ZXpFDy",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Nikunj Dhab… https://t.co/q2lHlYNmDC",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟WOW Loot De… https://t.co/DUienCOkcM",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
✅Apply 25% O… https://t.co/s2NdcSRNpI",False
Rohitfanboy45,"RT @Rohitfanboy45: Pre-order Nothing Phone (1) 
https://t.co/9D7w0lWbV7

#nothingphone1 #Apple #Flipkart #nothingphone",False
Nishankgupta2,"Flipkart, it's been a week I have raised the request fr refund as I got empty box bt I have not got the refund yet.… https://t.co/l6FWkVwHPl",False
muzammil_k_,"Instead of receiving stainless water bottle, I have received scrap jira soda kind of bottle. Check image 2.… https://t.co/DdblqYmXI0",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Domino's  :… https://t.co/c25HM2XnqL",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟@  35/- MRP… https://t.co/ocqQ6ki28X",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
Zivame Offer… https://t.co/HPkAjj59px",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Apply 25% O… https://t.co/gUYThtUlfT",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟VAHDAM - Tu… https://t.co/1I34qLjvq0",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Apply 35% O… https://t.co/NcB2nSemLR",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Philips Hai… https://t.co/sr2FG6TEZh",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Google Pixe… https://t.co/cH5ynmTveC",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Kodak 80 cm… https://t.co/F3gxpLcIpq",False
Amrinder73,"Hello fraud #flipkart @Flipkart,@flipkartsupport  why r u lying n looting customer, closing complaint with false st… https://t.co/hiVaALkjrq",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Reliance Di… https://t.co/opigj2HmDh",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
Beardo Groom… https://t.co/WQ3iML4eTa",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
TMC OFFER: T… https://t.co/ehwrthlyqV",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
Mamaearth Of… https://t.co/GnMvVjrY9z",False
